room_id,room_name,schedule_id,date,start_time,end_time,activity_name,status
R002,RK A2,J41140,2026-03-29,1700,1900,Kuliah Basis Data,Booked
R004,RK B2,J41141,2026-04-18,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J41142,2026-04-26,1000,1200,Praktikum Pemrograman,Booked
R004,RK B2,J41143,2026-04-02,1000,1200,Praktikum Pemrograman,Booked
R003,RK B1,J41144,2026-06-08,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J41145,2026-04-13,1500,1700,Seminar,Booked
R002,RK A2,J41146,2026-03-24,800,1000,Diskusi Proyek,Booked
R002,RK A2,J41147,2026-05-12,800,1000,Diskusi Proyek,Booked
R004,RK B2,J41148,2026-03-26,1000,1200,Diskusi Proyek,Booked
R003,RK B1,J41149,2026-06-25,1500,1700,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J41150,2026-03-29,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J41151,2026-03-27,1300,1500,Seminar,Booked
R002,RK A2,J41152,2026-06-19,800,1000,Seminar,Booked
R005,Lab Komputer 1,J41153,2026-04-29,1700,1900,Seminar,Booked
R003,RK B1,J41154,2026-04-06,1500,1700,Kuliah Algoritma,Booked
R004,RK B2,J41155,2026-04-20,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J41156,2026-06-03,1700,1900,Praktikum AI,Booked
R004,RK B2,J41157,2026-06-29,1500,1700,Kuliah Algoritma,Booked
R002,RK A2,J41158,2026-03-08,1000,1200,Praktikum Pemrograman,Booked
R001,RK A1,J41159,2026-06-01,1300,1500,Diskusi Proyek,Booked
R001,RK A1,J41160,2026-06-09,1000,1200,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41161,2026-03-06,800,1000,Kuliah Algoritma,Booked
R001,RK A1,J41162,2026-06-15,1300,1500,Diskusi Proyek,Booked
R003,RK B1,J41163,2026-04-22,1500,1700,Diskusi Proyek,Booked
R002,RK A2,J41164,2026-04-30,1000,1200,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41165,2026-04-06,1000,1200,Seminar,Booked
R005,Lab Komputer 1,J41166,2026-05-04,800,1000,Seminar,Booked
R005,Lab Komputer 1,J41167,2026-03-03,800,1000,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41168,2026-06-02,1700,1900,Praktikum AI,Booked
R004,RK B2,J41169,2026-05-04,800,1000,Kuliah Algoritma,Booked
R002,RK A2,J41170,2026-04-11,1700,1900,Kuliah Basis Data,Booked
R003,RK B1,J41171,2026-04-18,800,1000,Diskusi Proyek,Booked
R001,RK A1,J41172,2026-05-22,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J41173,2026-05-23,1500,1700,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J41174,2026-05-09,800,1000,Kuliah Algoritma,Booked
R002,RK A2,J41175,2026-06-25,1000,1200,Diskusi Proyek,Booked
R002,RK A2,J41176,2026-03-15,1700,1900,Kuliah Algoritma,Booked
R003,RK B1,J41177,2026-04-25,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J41178,2026-05-24,1700,1900,Seminar,Booked
R001,RK A1,J41179,2026-04-14,1000,1200,Kuliah Basis Data,Booked
R004,RK B2,J41180,2026-06-22,1000,1200,Kuliah Basis Data,Booked
R001,RK A1,J41181,2026-05-17,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J41182,2026-05-12,1500,1700,Praktikum AI,Booked
R002,RK A2,J41183,2026-06-02,1000,1200,Seminar,Booked
R005,Lab Komputer 1,J41184,2026-05-24,1700,1900,Praktikum Pemrograman,Booked
R001,RK A1,J41185,2026-05-29,1300,1500,Praktikum AI,Booked
R002,RK A2,J41186,2026-05-18,1000,1200,Seminar,Booked
R002,RK A2,J41187,2026-03-30,1700,1900,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41188,2026-06-07,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J41189,2026-03-17,1500,1700,Diskusi Proyek,Booked
R004,RK B2,J41190,2026-05-14,1000,1200,Kuliah Basis Data,Booked
R004,RK B2,J41191,2026-05-19,1700,1900,Seminar,Booked
R002,RK A2,J41192,2026-05-09,1700,1900,Kuliah Basis Data,Booked
R003,RK B1,J41193,2026-03-15,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J41194,2026-06-29,1300,1500,Seminar,Booked
R004,RK B2,J41195,2026-05-25,1500,1700,Kuliah Basis Data,Booked
R003,RK B1,J41196,2026-03-23,1700,1900,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41197,2026-04-04,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J41198,2026-04-23,1000,1200,Seminar,Booked
R002,RK A2,J41199,2026-05-21,1700,1900,Seminar,Booked
R004,RK B2,J41200,2026-06-10,1300,1500,Seminar,Booked
R002,RK A2,J41201,2026-03-20,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J41202,2026-04-21,1500,1700,Seminar,Booked
R002,RK A2,J41203,2026-04-07,800,1000,Praktikum Pemrograman,Booked
R003,RK B1,J41204,2026-06-25,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41205,2026-06-25,1700,1900,Kuliah Basis Data,Booked
R001,RK A1,J41206,2026-05-03,800,1000,Praktikum AI,Booked
R001,RK A1,J41207,2026-06-07,1500,1700,Praktikum AI,Booked
R002,RK A2,J41208,2026-04-15,1300,1500,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41209,2026-03-05,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J41210,2026-03-01,1300,1500,Kuliah Basis Data,Booked
R004,RK B2,J41211,2026-06-22,1700,1900,Diskusi Proyek,Booked
R001,RK A1,J41212,2026-04-09,1700,1900,Praktikum AI,Booked
R004,RK B2,J41213,2026-05-31,1000,1200,Praktikum Pemrograman,Booked
R003,RK B1,J41214,2026-06-02,1700,1900,Kuliah Basis Data,Booked
R004,RK B2,J41215,2026-04-29,1500,1700,Kuliah Algoritma,Booked
R002,RK A2,J41216,2026-06-12,1300,1500,Diskusi Proyek,Booked
R001,RK A1,J41217,2026-06-09,1500,1700,Seminar,Booked
R003,RK B1,J41218,2026-03-28,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J41219,2026-04-29,1700,1900,Praktikum AI,Booked
R006,Lab Komputer 2,J41220,2026-04-04,1700,1900,Kuliah Algoritma,Booked
R001,RK A1,J41221,2026-04-13,1500,1700,Seminar,Booked
R005,Lab Komputer 1,J41222,2026-03-15,800,1000,Seminar,Booked
R004,RK B2,J41223,2026-06-18,1700,1900,Praktikum AI,Booked
R005,Lab Komputer 1,J41224,2026-06-14,800,1000,Kuliah Algoritma,Booked
R003,RK B1,J41225,2026-06-27,1300,1500,Kuliah Basis Data,Booked
R004,RK B2,J41226,2026-05-31,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J41227,2026-05-13,1500,1700,Diskusi Proyek,Booked
R005,Lab Komputer 1,J41228,2026-03-17,1300,1500,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J41229,2026-03-29,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J41230,2026-05-02,1500,1700,Praktikum AI,Booked
R004,RK B2,J41231,2026-05-10,1500,1700,Seminar,Booked
R005,Lab Komputer 1,J41232,2026-04-04,1700,1900,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J41233,2026-03-17,1300,1500,Kuliah Algoritma,Booked
R001,RK A1,J41234,2026-05-23,1700,1900,Praktikum AI,Booked
R005,Lab Komputer 1,J41235,2026-03-19,1300,1500,Praktikum Pemrograman,Booked
R002,RK A2,J41236,2026-05-03,1000,1200,Praktikum AI,Booked
R004,RK B2,J41237,2026-06-05,800,1000,Seminar,Booked
R001,RK A1,J41238,2026-05-01,800,1000,Praktikum Pemrograman,Booked
R002,RK A2,J41239,2026-04-26,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J41240,2026-03-27,1000,1200,Diskusi Proyek,Booked
R003,RK B1,J41241,2026-03-31,1500,1700,Seminar,Booked
R001,RK A1,J41242,2026-05-27,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41243,2026-05-07,1700,1900,Seminar,Booked
R002,RK A2,J41244,2026-04-28,1300,1500,Seminar,Booked
R001,RK A1,J41245,2026-03-22,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J41246,2026-05-22,1700,1900,Seminar,Booked
R002,RK A2,J41247,2026-04-21,1700,1900,Praktikum AI,Booked
R001,RK A1,J41248,2026-04-15,1700,1900,Kuliah Basis Data,Booked
R001,RK A1,J41249,2026-06-09,1000,1200,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J41250,2026-05-12,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J41251,2026-03-31,1700,1900,Seminar,Booked
R004,RK B2,J41252,2026-06-26,1300,1500,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41253,2026-04-28,1700,1900,Praktikum Pemrograman,Booked
R001,RK A1,J41254,2026-04-19,1000,1200,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J41255,2026-04-18,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J41256,2026-04-20,1000,1200,Seminar,Booked
R002,RK A2,J41257,2026-03-08,800,1000,Praktikum AI,Booked
R001,RK A1,J41258,2026-03-17,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J41259,2026-06-26,1300,1500,Seminar,Booked
R001,RK A1,J41260,2026-03-11,1000,1200,Praktikum Pemrograman,Booked
R004,RK B2,J41261,2026-03-11,1500,1700,Praktikum Pemrograman,Booked
R004,RK B2,J41262,2026-03-05,1000,1200,Praktikum AI,Booked
R006,Lab Komputer 2,J41263,2026-05-19,1700,1900,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41264,2026-06-03,1700,1900,Kuliah Algoritma,Booked
R004,RK B2,J41265,2026-06-18,1300,1500,Praktikum AI,Booked
R004,RK B2,J41266,2026-05-11,1300,1500,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41267,2026-05-04,1300,1500,Kuliah Algoritma,Booked
R003,RK B1,J41268,2026-03-20,1300,1500,Seminar,Booked
R005,Lab Komputer 1,J41269,2026-04-21,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J41270,2026-05-27,1300,1500,Kuliah Algoritma,Booked
R001,RK A1,J41271,2026-06-28,800,1000,Praktikum Pemrograman,Booked
R004,RK B2,J41272,2026-04-14,1300,1500,Kuliah Basis Data,Booked
R002,RK A2,J41273,2026-04-08,1700,1900,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41274,2026-04-30,1000,1200,Diskusi Proyek,Booked
R002,RK A2,J41275,2026-05-21,1300,1500,Praktikum AI,Booked
R005,Lab Komputer 1,J41276,2026-04-03,1500,1700,Kuliah Basis Data,Booked
R003,RK B1,J41277,2026-06-07,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41278,2026-04-17,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41279,2026-04-13,800,1000,Seminar,Booked
R002,RK A2,J41280,2026-04-28,1300,1500,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J41281,2026-04-24,1300,1500,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J41282,2026-05-11,1000,1200,Seminar,Booked
R005,Lab Komputer 1,J41283,2026-03-31,1500,1700,Seminar,Booked
R003,RK B1,J41284,2026-03-14,1500,1700,Seminar,Booked
R005,Lab Komputer 1,J41285,2026-04-05,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J41286,2026-04-04,1700,1900,Kuliah Algoritma,Booked
R004,RK B2,J41287,2026-05-29,1000,1200,Kuliah Algoritma,Booked
R003,RK B1,J41288,2026-04-17,1500,1700,Diskusi Proyek,Booked
R002,RK A2,J41289,2026-04-21,1500,1700,Praktikum AI,Booked
R001,RK A1,J41290,2026-04-20,1000,1200,Seminar,Booked
R004,RK B2,J41291,2026-04-28,1500,1700,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J41292,2026-06-08,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J41293,2026-06-08,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J41294,2026-05-13,1000,1200,Praktikum Pemrograman,Booked
R003,RK B1,J41295,2026-03-23,1500,1700,Praktikum Pemrograman,Booked
R001,RK A1,J41296,2026-05-13,1700,1900,Praktikum AI,Booked
R003,RK B1,J41297,2026-04-14,800,1000,Praktikum Pemrograman,Booked
R001,RK A1,J41298,2026-03-03,1500,1700,Praktikum AI,Booked
R005,Lab Komputer 1,J41299,2026-04-19,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J41300,2026-04-11,1500,1700,Seminar,Booked
R002,RK A2,J41301,2026-06-08,800,1000,Praktikum AI,Booked
R003,RK B1,J41302,2026-04-30,1500,1700,Diskusi Proyek,Booked
R003,RK B1,J41303,2026-06-10,800,1000,Praktikum AI,Booked
R006,Lab Komputer 2,J41304,2026-03-17,1300,1500,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41305,2026-03-08,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J41306,2026-05-25,800,1000,Kuliah Algoritma,Booked
R004,RK B2,J41307,2026-04-18,1000,1200,Diskusi Proyek,Booked
R001,RK A1,J41308,2026-04-12,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J41309,2026-04-25,1700,1900,Seminar,Booked
R003,RK B1,J41310,2026-06-27,1500,1700,Seminar,Booked
R006,Lab Komputer 2,J41311,2026-06-14,1500,1700,Kuliah Algoritma,Booked
R002,RK A2,J41312,2026-06-12,1300,1500,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41313,2026-05-12,800,1000,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41314,2026-03-14,800,1000,Praktikum AI,Booked
R004,RK B2,J41315,2026-04-06,800,1000,Seminar,Booked
R003,RK B1,J41316,2026-03-26,1700,1900,Kuliah Algoritma,Booked
R004,RK B2,J41317,2026-05-30,1000,1200,Seminar,Booked
R001,RK A1,J41318,2026-03-27,1300,1500,Kuliah Basis Data,Booked
R001,RK A1,J41319,2026-03-12,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41320,2026-04-07,1700,1900,Praktikum Pemrograman,Booked
R001,RK A1,J41321,2026-04-04,1700,1900,Diskusi Proyek,Booked
R003,RK B1,J41322,2026-06-27,1500,1700,Diskusi Proyek,Booked
R001,RK A1,J41323,2026-06-19,1000,1200,Seminar,Booked
R002,RK A2,J41324,2026-03-12,800,1000,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41325,2026-06-06,1300,1500,Praktikum Pemrograman,Booked
R003,RK B1,J41326,2026-06-15,1000,1200,Kuliah Algoritma,Booked
R004,RK B2,J41327,2026-06-01,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J41328,2026-03-15,1500,1700,Kuliah Algoritma,Booked
R002,RK A2,J41329,2026-06-22,1000,1200,Kuliah Basis Data,Booked
R003,RK B1,J41330,2026-06-21,1700,1900,Praktikum Pemrograman,Booked
R001,RK A1,J41331,2026-04-09,1300,1500,Praktikum AI,Booked
R002,RK A2,J41332,2026-04-06,800,1000,Kuliah Algoritma,Booked
R001,RK A1,J41333,2026-04-23,1700,1900,Praktikum AI,Booked
R002,RK A2,J41334,2026-06-03,1500,1700,Praktikum AI,Booked
R006,Lab Komputer 2,J41335,2026-03-24,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J41336,2026-05-08,800,1000,Praktikum AI,Booked
R003,RK B1,J41337,2026-05-14,1500,1700,Praktikum Pemrograman,Booked
R001,RK A1,J41338,2026-05-14,800,1000,Diskusi Proyek,Booked
R001,RK A1,J41339,2026-03-05,800,1000,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41340,2026-06-01,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41341,2026-04-19,800,1000,Seminar,Booked
R003,RK B1,J41342,2026-06-03,1500,1700,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41343,2026-06-15,1500,1700,Kuliah Basis Data,Booked
R003,RK B1,J41344,2026-03-13,1700,1900,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J41345,2026-06-23,1000,1200,Diskusi Proyek,Booked
R001,RK A1,J41346,2026-06-27,1700,1900,Praktikum AI,Booked
R004,RK B2,J41347,2026-04-18,1300,1500,Praktikum AI,Booked
R005,Lab Komputer 1,J41348,2026-04-26,1700,1900,Seminar,Booked
R001,RK A1,J41349,2026-04-26,1000,1200,Praktikum AI,Booked
R002,RK A2,J41350,2026-06-16,1300,1500,Praktikum AI,Booked
R003,RK B1,J41351,2026-06-11,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J41352,2026-04-18,1700,1900,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41353,2026-05-14,1500,1700,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J41354,2026-04-25,1500,1700,Praktikum Pemrograman,Booked
R003,RK B1,J41355,2026-05-14,1300,1500,Kuliah Algoritma,Booked
R003,RK B1,J41356,2026-04-19,800,1000,Praktikum Pemrograman,Booked
R003,RK B1,J41357,2026-06-24,1300,1500,Seminar,Booked
R002,RK A2,J41358,2026-03-13,1000,1200,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41359,2026-03-02,800,1000,Seminar,Booked
R002,RK A2,J41360,2026-04-21,1700,1900,Kuliah Basis Data,Booked
R002,RK A2,J41361,2026-06-15,1000,1200,Kuliah Algoritma,Booked
R003,RK B1,J41362,2026-03-13,1300,1500,Seminar,Booked
R004,RK B2,J41363,2026-06-06,1300,1500,Kuliah Basis Data,Booked
R002,RK A2,J41364,2026-06-06,1000,1200,Kuliah Algoritma,Booked
R002,RK A2,J41365,2026-05-26,1300,1500,Kuliah Algoritma,Booked
R003,RK B1,J41366,2026-04-14,800,1000,Praktikum AI,Booked
R003,RK B1,J41367,2026-04-09,1300,1500,Seminar,Booked
R005,Lab Komputer 1,J41368,2026-05-06,800,1000,Seminar,Booked
R003,RK B1,J41369,2026-04-29,1700,1900,Kuliah Basis Data,Booked
R003,RK B1,J41370,2026-04-03,1500,1700,Diskusi Proyek,Booked
R004,RK B2,J41371,2026-04-06,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41372,2026-04-14,1700,1900,Seminar,Booked
R002,RK A2,J41373,2026-03-06,800,1000,Praktikum AI,Booked
R006,Lab Komputer 2,J41374,2026-05-12,1500,1700,Kuliah Basis Data,Booked
R001,RK A1,J41375,2026-04-03,1700,1900,Kuliah Basis Data,Booked
R003,RK B1,J41376,2026-06-03,1000,1200,Seminar,Booked
R001,RK A1,J41377,2026-05-19,1300,1500,Seminar,Booked
R003,RK B1,J41378,2026-05-10,1000,1200,Seminar,Booked
R004,RK B2,J41379,2026-03-12,1700,1900,Diskusi Proyek,Booked
R003,RK B1,J41380,2026-06-11,1300,1500,Seminar,Booked
R004,RK B2,J41381,2026-06-28,1700,1900,Seminar,Booked
R003,RK B1,J41382,2026-06-04,1700,1900,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41383,2026-06-03,1300,1500,Seminar,Booked
R004,RK B2,J41384,2026-06-24,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41385,2026-04-27,1500,1700,Praktikum Pemrograman,Booked
R003,RK B1,J41386,2026-04-25,1500,1700,Seminar,Booked
R004,RK B2,J41387,2026-04-10,1300,1500,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41388,2026-04-17,1500,1700,Kuliah Algoritma,Booked
R002,RK A2,J41389,2026-04-26,1700,1900,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J41390,2026-05-23,1000,1200,Kuliah Basis Data,Booked
R001,RK A1,J41391,2026-06-03,800,1000,Kuliah Basis Data,Booked
R003,RK B1,J41392,2026-03-31,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J41393,2026-06-07,1300,1500,Praktikum Pemrograman,Booked
R004,RK B2,J41394,2026-06-18,1700,1900,Seminar,Booked
R006,Lab Komputer 2,J41395,2026-06-23,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41396,2026-03-27,1500,1700,Praktikum Pemrograman,Booked
R001,RK A1,J41397,2026-03-21,1300,1500,Kuliah Algoritma,Booked
R004,RK B2,J41398,2026-06-14,1000,1200,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41399,2026-03-14,1700,1900,Kuliah Algoritma,Booked
R003,RK B1,J41400,2026-04-16,1700,1900,Seminar,Booked
R005,Lab Komputer 1,J41401,2026-03-16,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J41402,2026-03-12,1500,1700,Diskusi Proyek,Booked
R002,RK A2,J41403,2026-03-23,1300,1500,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J41404,2026-04-27,1700,1900,Seminar,Booked
R003,RK B1,J41405,2026-03-19,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J41406,2026-06-20,800,1000,Diskusi Proyek,Booked
R001,RK A1,J41407,2026-05-13,1700,1900,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J41408,2026-05-21,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J41409,2026-05-15,800,1000,Seminar,Booked
R004,RK B2,J41410,2026-03-23,1500,1700,Seminar,Booked
R003,RK B1,J41411,2026-03-11,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J41412,2026-04-23,1500,1700,Diskusi Proyek,Booked
R001,RK A1,J41413,2026-06-28,1300,1500,Seminar,Booked
R006,Lab Komputer 2,J41414,2026-05-09,1500,1700,Praktikum AI,Booked
R002,RK A2,J41415,2026-06-03,800,1000,Kuliah Algoritma,Booked
R001,RK A1,J41416,2026-04-19,800,1000,Seminar,Booked
R002,RK A2,J41417,2026-04-18,1700,1900,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41418,2026-05-19,1500,1700,Kuliah Basis Data,Booked
R003,RK B1,J41419,2026-04-11,1000,1200,Diskusi Proyek,Booked
R005,Lab Komputer 1,J41420,2026-04-15,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41421,2026-05-26,1000,1200,Praktikum AI,Booked
R006,Lab Komputer 2,J41422,2026-03-23,1300,1500,Kuliah Basis Data,Booked
R001,RK A1,J41423,2026-06-19,1700,1900,Praktikum Pemrograman,Booked
R003,RK B1,J41424,2026-03-30,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J41425,2026-03-27,1500,1700,Diskusi Proyek,Booked
R001,RK A1,J41426,2026-05-22,1500,1700,Diskusi Proyek,Booked
R001,RK A1,J41427,2026-03-24,1500,1700,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J41428,2026-03-08,800,1000,Praktikum AI,Booked
R002,RK A2,J41429,2026-06-07,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J41430,2026-04-25,1300,1500,Kuliah Algoritma,Booked
R004,RK B2,J41431,2026-04-06,800,1000,Diskusi Proyek,Booked
R005,Lab Komputer 1,J41432,2026-04-01,1500,1700,Praktikum AI,Booked
R002,RK A2,J41433,2026-05-16,1500,1700,Diskusi Proyek,Booked
R004,RK B2,J41434,2026-06-25,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J41435,2026-03-25,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41436,2026-06-19,1000,1200,Seminar,Booked
R006,Lab Komputer 2,J41437,2026-04-22,1000,1200,Seminar,Booked
R004,RK B2,J41438,2026-05-07,1700,1900,Kuliah Basis Data,Booked
R002,RK A2,J41439,2026-03-04,1500,1700,Seminar,Booked
R003,RK B1,J41440,2026-06-15,800,1000,Diskusi Proyek,Booked
R003,RK B1,J41441,2026-05-31,1700,1900,Seminar,Booked
R001,RK A1,J41442,2026-03-11,1700,1900,Kuliah Algoritma,Booked
R002,RK A2,J41443,2026-05-24,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J41444,2026-05-22,1300,1500,Kuliah Algoritma,Booked
R004,RK B2,J41445,2026-05-08,1000,1200,Kuliah Basis Data,Booked
R003,RK B1,J41446,2026-05-18,1000,1200,Seminar,Booked
R005,Lab Komputer 1,J41447,2026-03-10,1700,1900,Diskusi Proyek,Booked
R006,Lab Komputer 2,J41448,2026-05-14,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J41449,2026-03-29,1700,1900,Praktikum AI,Booked
R003,RK B1,J41450,2026-04-01,1000,1200,Diskusi Proyek,Booked
R002,RK A2,J41451,2026-05-16,1700,1900,Praktikum AI,Booked
R004,RK B2,J41452,2026-05-25,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J41453,2026-04-25,1500,1700,Seminar,Booked
R005,Lab Komputer 1,J41454,2026-04-09,1000,1200,Praktikum AI,Booked
R006,Lab Komputer 2,J41455,2026-06-15,1700,1900,Seminar,Booked
R002,RK A2,J41456,2026-03-30,1300,1500,Kuliah Algoritma,Booked
R001,RK A1,J41457,2026-04-02,1700,1900,Seminar,Booked
R002,RK A2,J41458,2026-04-17,1700,1900,Praktikum Pemrograman,Booked
R003,RK B1,J41459,2026-05-15,1500,1700,Seminar,Booked
R005,Lab Komputer 1,J41460,2026-03-28,1000,1200,Seminar,Booked
R006,Lab Komputer 2,J41461,2026-04-28,1500,1700,Kuliah Basis Data,Booked
R002,RK A2,J41462,2026-05-09,1000,1200,Seminar,Booked
R001,RK A1,J41463,2026-03-01,1500,1700,Seminar,Booked
R004,RK B2,J41464,2026-04-03,1000,1200,Seminar,Booked
R006,Lab Komputer 2,J41465,2026-03-05,1000,1200,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J41466,2026-04-03,1000,1200,Diskusi Proyek,Booked
R005,Lab Komputer 1,J41467,2026-04-25,1300,1500,Seminar,Booked
R005,Lab Komputer 1,J41468,2026-04-22,800,1000,Praktikum Pemrograman,Booked
R003,RK B1,J41469,2026-06-06,800,1000,Praktikum Pemrograman,Booked
R001,RK A1,J41470,2026-04-29,1500,1700,Praktikum Pemrograman,Booked
R001,RK A1,J41471,2026-03-08,1700,1900,Praktikum Pemrograman,Booked
R002,RK A2,J41472,2026-03-11,800,1000,Seminar,Booked
R003,RK B1,J41473,2026-04-08,1300,1500,Praktikum Pemrograman,Booked
R004,RK B2,J41474,2026-06-29,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J41475,2026-03-09,1300,1500,Seminar,Booked
R001,RK A1,J41476,2026-05-12,1000,1200,Diskusi Proyek,Booked
R002,RK A2,J41477,2026-06-10,1500,1700,Kuliah Basis Data,Booked
R002,RK A2,J41478,2026-06-06,800,1000,Praktikum AI,Booked
R002,RK A2,J41479,2026-03-02,1500,1700,Praktikum Pemrograman,Booked
R004,RK B2,J41480,2026-06-14,800,1000,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J41481,2026-03-29,1000,1200,Diskusi Proyek,Booked
R001,RK A1,J41482,2026-05-21,1500,1700,Seminar,Booked
R003,RK B1,J41483,2026-05-02,800,1000,Kuliah Basis Data,Booked
R004,RK B2,J41484,2026-03-20,1000,1200,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J41485,2026-04-03,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J41486,2026-03-15,1300,1500,Seminar,Booked
R005,Lab Komputer 1,J41487,2026-06-05,1500,1700,Seminar,Booked
R006,Lab Komputer 2,J41488,2026-06-05,1000,1200,Kuliah Basis Data,Booked
R004,RK B2,J41489,2026-06-27,1700,1900,Kuliah Basis Data,Booked
R002,RK A2,J41490,2026-04-30,1000,1200,Praktikum AI,Booked
R002,RK A2,J41491,2026-04-27,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J41492,2026-03-12,1500,1700,Seminar,Booked
